state,timestamp,latitude,longitude,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,uv_index,visibility,wind_bearing,wind_speed
North Carolina,2004-06-12T12:00:00Z,35.4449,-80.0616,79.21,72.07,64.93,68.03,0.81,0.69,0.84,0.0032,0.83,,6.0,8.1,57.0,3.5
North Carolina,1999-07-16T12:00:00Z,34.53784,-77.50434,85.92,77.675,69.43,70.43,0.81,0.27,0.13,0.0006,0.73,1022.35,10.0,8.85,112.0,1.65
North Carolina,1972-11-18T12:00:00Z,35.6267,-81.5917,,,,,,,,,,,,,,
North Carolina,2005-07-05T12:00:00Z,35.891999999999996,-82.829,85.08,75.445,65.81,68.48,0.77,,0.97,0.0022,1.0,,0.0,,309.0,0.24
North Carolina,1989-11-11T12:00:00Z,35.998000000000005,-76.946,,,,,,,,,,,,,,
North Carolina,1991-03-15T12:00:00Z,35.451,-82.287,56.4,45.875,35.35,31.02,0.63,0.51,0.97,0.0,0.0,1018.32,7.0,10.0,338.0,11.41
North Carolina,1991-11-17T12:00:00Z,35.618,-82.321,56.08,50.04,44.0,45.01,0.88,0.76,0.35,0.0,0.0,1025.46,2.0,5.36,160.0,3.73
North Carolina,1990-06-30T12:00:00Z,35.30773,-79.75644,,,,,,,,,,,,,,
North Carolina,2007-04-09T12:00:00Z,35.75,-80.375,53.98,43.08,32.18,20.68,0.44,0.01,0.72,0.0,0.0,1018.84,9.0,10.0,252.0,1.16
North Carolina,2005-02-10T12:00:00Z,34.404340000000005,-77.23759,58.54,44.405,30.27,38.15,0.62,0.57,0.07,0.001,0.52,1008.08,3.0,6.78,307.0,9.4
North Carolina,1979-07-18T12:00:00Z,36.0089,-77.90525,,,,,,,,,,,,,,
North Carolina,1978-08-24T12:00:00Z,36.31126,-81.30889,,,,,,,,,,,,,,
North Carolina,2010-11-09T12:00:00Z,35.88561,-81.92929000000001,69.59,53.185,36.78,27.55,0.36,0.0,0.12,0.0,0.0,,4.0,10.0,341.0,1.26
North Carolina,1995-10-14T12:00:00Z,35.18083,-79.21278000000001,82.77,69.29,55.81,70.33,0.87,0.96,0.69,,,1011.41,4.0,6.1,188.0,6.21
North Carolina,2009-09-30T12:00:00Z,35.85107,-82.05008000000001,65.62,52.86,40.1,45.01,0.76,0.04,0.38,0.0,0.0,,7.0,9.58,328.0,0.77
North Carolina,2011-08-21T12:00:00Z,35.75278,-82.22121,78.53,70.4,62.27,66.09,0.89,0.36,0.74,0.0,0.0,1015.66,10.0,7.22,237.0,0.22
North Carolina,1983-10-02T12:00:00Z,34.509170000000005,-77.53445,82.65,70.8,58.95,60.17,0.71,0.22,0.86,0.0,0.0,1018.92,6.0,6.25,259.0,2.74
North Carolina,2009-07-20T12:00:00Z,35.41939,-82.56715,75.17,68.03,60.89,56.63,0.73,0.56,0.95,0.0,0.0,1017.58,7.0,9.96,6.0,0.21
North Carolina,2013-06-12T12:00:00Z,35.94647,-81.03185,89.85,79.62,69.39,67.43,0.77,0.02,0.12,0.0,0.0,1013.03,11.0,9.29,236.0,1.12
North Carolina,2011-11-19T12:00:00Z,34.78052,-77.85507,67.61,56.805,46.0,40.21,0.77,0.0,0.79,0.0,0.0,1030.46,3.0,9.96,57.0,1.1
North Carolina,2015-10-13T12:00:00Z,34.5287,-79.26708,78.71,68.08,57.45,60.74,0.77,0.11,0.02,0.0,0.0,1007.83,6.0,10.0,232.0,6.07
North Carolina,2011-09-10T12:00:00Z,35.1685,-82.488,80.38,65.44,50.5,53.1,0.63,0.04,0.46,0.0,0.02,1015.4,8.0,9.926,355.0,5.78
North Carolina,2016-12-24T12:00:00Z,35.6644,-81.78065,60.78,55.135,49.49,40.34,0.68,0.76,0.87,0.0002,0.1,1024.0,2.0,9.748,225.0,1.34
North Carolina,2020-01-31T12:00:00Z,35.33783,-83.52991999999999,45.65,40.155,34.66,38.05,0.89,0.81,0.22,0.0029,0.65,1021.4,2.0,9.23,137.0,3.22
North Carolina,2020-06-18T12:00:00Z,35.24749,-79.97967,79.52,71.655,63.79,63.77,0.84,0.45,0.93,0.0049,0.65,1018.1,8.0,9.814,173.0,3.74
North Carolina,2019-11-18T12:00:00Z,36.0055,-81.08335,46.25,42.13,38.01,42.19,0.94,0.98,0.72,0.0021,0.88,1008.8,2.0,7.854,207.0,1.24
North Dakota,2000-04-21T12:00:00Z,48.254220000000004,-101.3166,79.51,58.955,38.4,31.01,0.32,0.34,0.6,,,1011.47,6.0,10.0,237.0,11.14
North Dakota,2004-02-22T12:00:00Z,47.72964,-102.70100000000001,30.68,26.28,21.88,24.78,0.94,,0.09,1.1551,0.55,,0.0,,322.0,1.7
North Dakota,2005-08-27T12:00:00Z,47.71188,-101.8886,75.24,60.49,45.74,48.76,0.7,,0.78,0.0,0.0,1011.85,0.0,,316.0,8.84
Nebraska,1974-09-30T12:00:00Z,40.1399,-96.7432,64.9,,,28.82,0.42,0.0,0.47,,,,6.0,10.0,11.0,3.54
Nebraska,1979-09-15T12:00:00Z,42.766090000000005,-97.97573,,,,,,,,,,,,,,
Nebraska,1980-06-30T12:00:00Z,40.84792,-96.6824,98.22,85.15,72.08,61.13,0.54,0.3,0.58,0.0,0.0,1011.12,10.0,10.0,133.0,9.66
Nebraska,2005-01-06T12:00:00Z,41.13399999999999,-95.88,9.8,8.595,7.39,1.68,0.82,0.31,0.86,0.0009,0.52,1020.34,2.0,8.21,212.0,1.49
Nebraska,2005-08-13T12:00:00Z,41.238,-95.92,73.19,64.935,56.68,62.29,0.8,0.44,0.28,0.0018,1.0,1015.76,8.0,9.7,53.0,3.86
Nebraska,2008-08-15T12:00:00Z,41.550990000000006,-98.22576,80.99,68.735,56.48,59.93,0.72,0.15,0.46,0.0,0.0,,8.0,10.0,47.0,3.49
Nebraska,1957-09-18T12:00:00Z,42.87331,-100.5501,,,,,,,,,,,,,,
Nebraska,1996-07-05T12:00:00Z,42.5893,-103.398,97.44,,,54.97,0.4,0.6,0.67,,,,8.0,10.0,293.0,6.02
New Hampshire,2016-06-07T12:00:00Z,43.415490000000005,-72.33093000000001,74.69,64.245,53.8,54.64,0.79,0.61,0.1,0.001,0.7,998.87,6.0,9.7,262.0,0.49
New Jersey,2005-12-11T12:00:00Z,40.478,-74.4611,38.56,32.735,26.91,22.96,0.77,0.41,0.37,0.0005,0.39,1003.75,2.0,7.05,246.0,1.75
New Jersey,2004-04-23T12:00:00Z,40.7446,-74.6215,58.57,52.1,45.63,50.05,0.82,0.9,0.13,0.0026,1.0,1018.26,4.0,9.77,50.0,3.45
New Jersey,1971-10-16T12:00:00Z,40.8959,-74.2918,70.61,65.565,60.52,59.41,0.89,0.91,0.92,0.0,0.0,1022.55,4.0,1.68,247.0,0.43
New Jersey,2005-12-10T12:00:00Z,41.08335,-74.321,32.99,25.915,18.84,17.68,0.69,0.05,0.33,0.0,0.0,1016.06,2.0,9.6,225.0,1.3
New Jersey,2005-12-10T12:00:00Z,40.16465,-74.68135,34.93,27.85,20.77,18.72,0.68,0.04,0.33,0.0001,0.3,1017.08,2.0,8.82,249.0,1.76
New Jersey,2005-12-10T12:00:00Z,40.9934,-74.3249,33.37,27.0,20.63,17.88,0.68,0.07,0.33,0.0001,0.13,1016.27,2.0,9.52,229.0,1.71
New Jersey,2006-03-09T12:00:00Z,39.7962,-74.3749,53.7,51.03,48.36,35.95,0.66,0.66,0.34,0.0,0.0,1011.95,4.0,8.9,181.0,5.49
New Jersey,1998-07-15T12:00:00Z,39.60835,-74.43445,86.15,78.015,69.88,66.51,0.71,0.46,0.71,0.0,0.0,1018.43,5.0,8.28,195.0,5.61
New Jersey,1997-11-15T12:00:00Z,41.14652,-74.59959,35.22,,,28.9,0.86,0.9,0.54,,,,2.0,9.68,308.0,4.94
New Jersey,2007-03-31T12:00:00Z,40.8192,-74.85561,55.63,47.15,38.67,22.18,0.41,0.22,0.44,0.0,0.0,1023.73,7.0,10.0,76.0,0.48
New Jersey,1977-06-03T12:00:00Z,40.184779999999996,-74.72261,70.93,60.595,50.26,43.3,0.49,0.43,0.57,0.0,0.0,1014.72,9.0,9.51,336.0,11.62
New Jersey,2013-02-15T12:00:00Z,41.01941,-74.57013,49.84,39.27,28.7,28.78,0.74,0.32,0.19,0.0001,0.39,1014.84,4.0,3.03,245.0,1.27
New Jersey,1977-07-09T12:00:00Z,41.13498,-74.80315,,,,,,,,,,,,,,
New Jersey,2012-12-29T12:00:00Z,39.70852,-75.38251,34.53,33.35,32.17,28.17,0.83,0.82,0.54,0.0025,0.59,1007.92,2.0,2.76,337.0,1.53
New Jersey,2016-11-21T12:00:00Z,39.98216,-74.36187,42.8,40.15,37.5,21.93,0.5,0.84,0.76,0.0,0.0,1007.88,2.0,10.0,281.0,8.0
New Jersey,2019-06-20T12:00:00Z,39.7784,-74.54086,85.53,77.185,68.84,72.68,0.91,0.78,0.62,0.0334,0.88,1001.4,6.0,7.005,202.0,4.13
New Jersey,2008-07-25T12:00:00Z,40.45815,-74.77675,85.2,73.705,62.21,58.13,0.64,0.12,0.76,0.0001,0.05,1018.9,9.0,9.916,266.0,1.91
New Jersey,1981-09-04T12:00:00Z,40.181129999999996,-74.09944,71.42,66.04,60.66,60.38,0.8,0.95,0.2,,,1019.4,4.0,4.38,63.0,4.81
New Mexico,2001-08-06T12:00:00Z,33.27735,-105.7395,81.53,69.825,58.12,41.44,0.36,0.07,0.58,,,,12.0,10.0,110.0,4.11
New Mexico,2002-06-15T12:00:00Z,36.126,-108.87,,,,,,,,,,,,,,
New Mexico,1983-05-07T12:00:00Z,35.98475,-106.8803,,,,,,,,,,,,,,
New Mexico,2004-07-26T12:00:00Z,33.15405,-105.7947,67.72,59.7,51.68,53.67,0.83,0.62,0.31,0.0017,0.62,,9.0,9.2,102.0,1.55
New Mexico,2002-09-17T12:00:00Z,35.63736,-108.8676,74.6,64.7,54.8,39.32,0.44,0.41,0.38,,,1005.9,8.0,9.79,232.0,12.65
New Mexico,2005-01-23T12:00:00Z,36.9934,-104.4801,61.35,44.63,27.91,19.71,0.52,0.0,0.45,0.0,0.0,1022.72,3.0,10.0,249.0,1.67
New Mexico,2005-01-10T12:00:00Z,36.72065,-107.3956,51.82,44.24,36.66,35.35,0.83,,0.02,0.04,1.0,1020.65,0.0,,161.0,1.24
New Mexico,2004-12-15T12:00:00Z,36.7474,-107.6021,45.92,36.62,27.32,20.43,0.68,0.2,0.14,0.0,0.0,1028.67,3.0,7.97,186.0,0.62
New Mexico,2003-10-19T12:00:00Z,36.39135,-109.0612,,,,,,,,,,,,,,
New Mexico,2002-03-16T12:00:00Z,36.81315,-108.7608,42.07,32.42,22.77,4.32,0.32,0.47,0.08,,,1011.73,5.0,9.64,219.0,4.39
New Mexico,2005-11-03T12:00:00Z,35.58565,-107.9978,55.76,48.065,40.37,26.18,0.38,,0.06,0.0,0.0,1017.14,0.0,,228.0,7.26
New Mexico,2009-05-12T12:00:00Z,36.080890000000004,-108.89200000000001,72.23,57.735,43.24,18.44,0.21,0.02,0.61,0.0,0.0,1004.89,11.0,10.0,249.0,8.21
New Mexico,2011-02-20T12:00:00Z,36.65339,-105.9678,30.75,21.81,12.87,18.33,0.7,0.85,0.59,0.0014,1.0,,3.0,9.21,262.0,8.39
New Mexico,2011-03-07T12:00:00Z,35.372009999999996,-108.2034,47.91,35.72,23.53,19.64,0.45,,0.09,0.0047,0.4,1001.55,0.0,,242.0,8.54
New Mexico,2011-07-16T12:00:00Z,36.0605,-108.84,76.11,66.11,56.11,32.53,0.3,0.3,0.55,0.0,0.0,1008.01,11.0,10.0,228.0,1.95
New Mexico,2013-10-18T12:00:00Z,35.52162,-105.2526,55.19,40.79,26.39,19.86,0.43,0.11,0.49,0.0,0.0,1014.96,6.0,10.0,101.0,0.14
New Mexico,1986-12-24T12:00:00Z,33.82819,-106.9285,50.74,,,33.02,0.9,0.73,0.78,,,1014.5,3.0,,14.0,2.45
Nevada,1980-09-15T12:00:00Z,39.29056,-119.6564,73.96,55.135,36.31,33.98,0.5,0.59,0.19,0.0,0.0,1014.81,6.0,10.0,93.0,1.33
Nevada,1972-08-15T12:00:00Z,39.679,-119.6665,,,,25.89,0.32,0.34,0.21,0.0,0.0,1014.47,9.0,9.62,242.0,3.15
Nevada,1984-09-15T12:00:00Z,39.00056,-119.8458,82.83,,,34.29,0.29,0.04,0.67,,,,8.0,10.0,198.0,6.32
Nevada,2004-10-15T12:00:00Z,37.8583,-118.325,61.08,42.435,23.79,10.43,0.29,,0.06,0.0,0.0,,0.0,,170.0,1.0
New York,1999-09-13T12:00:00Z,42.32724,-76.75318,76.42,68.165,59.91,52.91,0.67,0.31,0.13,,,1018.6,6.0,9.997,188.0,7.98
New York,2006-10-07T12:00:00Z,42.6153,-77.4028,62.85,51.8,40.75,36.35,0.71,0.22,0.52,0.0,0.0,1031.13,5.0,8.42,127.0,0.56
New York,2003-03-01T12:00:00Z,42.36176,-75.0116,,,,,,,,,,,,,,
New York,2001-10-22T12:00:00Z,42.1174,-75.64853000000001,54.17,49.21,44.25,44.82,0.77,0.75,0.2,0.0038,1.0,1019.12,3.0,9.16,339.0,1.84
New York,1996-08-15T12:00:00Z,44.266459999999995,-74.14589000000001,,,,,,,,,,,,,,
New York,2003-01-15T12:00:00Z,43.34806,-78.23962,30.52,,,12.18,0.56,,0.41,,,,0.0,,248.0,8.7
New York,1998-02-01T12:00:00Z,42.09785,-77.93121,,,,,,,,,,,,,,
New York,1980-08-21T12:00:00Z,41.5036,-73.7171,68.27,64.41,60.55,57.86,0.8,0.94,0.34,,,1017.08,4.0,9.87,27.0,10.92
New York,2004-05-31T12:00:00Z,42.329209999999996,-75.3811,59.6,55.05,50.5,46.47,0.89,,0.41,0.0059,1.0,,0.0,,162.0,0.59
New York,2002-09-21T12:00:00Z,43.195009999999996,-78.54224,75.25,65.905,56.56,63.58,0.76,0.69,0.51,0.001,1.0,1011.6,4.0,9.81,216.0,10.89
New York,2004-10-15T12:00:00Z,42.15947,-78.82683,55.72,49.415,43.11,46.03,0.83,0.93,0.05,0.0116,1.0,996.63,3.0,6.96,184.0,6.24
New York,1980-04-21T12:00:00Z,42.28045,-77.60525,,,,,,,,,,,,,,
New York,1973-08-01T12:00:00Z,42.563790000000004,-74.8865,,,,,,,,,,,,,,
New York,1997-04-15T12:00:00Z,43.226490000000005,-78.3253,53.72,46.16,38.6,23.99,0.5,0.07,0.28,0.0,0.0,1024.67,7.0,10.0,224.0,8.63
New York,2010-02-15T12:00:00Z,41.94512,-73.87915,40.24,34.6,28.96,20.25,0.59,0.61,0.05,0.0,0.0,1005.36,3.0,9.86,253.0,2.75
New York,2003-09-20T12:00:00Z,43.273140000000005,-76.89331,70.3,60.38,50.46,52.06,0.67,0.35,0.81,0.0007,1.0,1020.92,5.0,10.0,286.0,1.64
New York,2010-09-01T12:00:00Z,41.29873,-73.73716999999999,92.24,80.81,69.38,67.34,0.68,0.05,0.76,0.0,0.0,1016.8,8.0,6.922000000000001,219.0,1.01
New York,2013-11-09T12:00:00Z,41.87219,-73.55858,43.86,41.865,39.87,28.57,0.68,0.65,0.23,0.0,0.0,1020.63,2.0,10.0,232.0,0.77
New York,2014-07-11T12:00:00Z,43.46181,-74.23165999999999,77.93,64.55,51.17,53.81,0.73,,0.47,0.0,0.0,,0.0,,336.0,0.19
New York,2018-08-07T12:00:00Z,43.55915,-73.34116,87.29,78.635,69.98,69.18,0.8,0.31,0.86,0.0032,0.54,1013.84,8.0,5.73,212.0,1.27
New York,2013-07-23T12:00:00Z,42.06832,-78.7492,79.57,68.08,56.59,64.65,0.89,0.8,0.55,0.0305,0.97,1006.5,7.0,7.41,283.0,2.45
New York,1994-09-14T12:00:00Z,41.26455,-74.1468,75.18,65.8,56.42,63.62,0.81,0.93,0.34,,,1013.6,4.0,5.989,267.0,7.5
New York,2010-08-06T12:00:00Z,44.22388,-73.87529,65.27,50.27,35.27,50.88,0.73,0.38,0.88,0.0,0.0,1005.7,7.0,9.997,272.0,6.71
New York,2019-06-12T12:00:00Z,43.56058,-73.40212,76.71,65.17,53.63,46.51,0.59,0.0,0.35,0.0,0.0,1019.7,10.0,5.591,219.0,3.24
New York,2012-11-15T12:00:00Z,42.33473,-77.29253,44.77,32.945,21.12,24.02,0.83,0.06,0.08,0.0002,0.18,1029.9,2.0,9.354,168.0,0.63
Ohio,2000-08-01T12:00:00Z,40.98596,-81.11641999999999,81.52,73.895,66.27,66.35,0.78,0.65,0.06,0.0,0.0,1014.42,6.0,6.91,212.0,8.6
Ohio,1977-02-01T12:00:00Z,39.88653,-81.27131999999999,,,,,,,,,,,,,,
Ohio,2000-07-11T12:00:00Z,39.58157,-82.36887,80.95,70.945,60.94,68.26,0.85,0.55,0.35,,,1013.66,9.0,7.76,51.0,4.36
Ohio,1982-11-01T12:00:00Z,40.24354,-84.18491,75.21,68.015,60.82,57.38,0.69,0.68,0.51,0.0,0.0,1014.29,3.0,9.29,213.0,11.02
Ohio,1989-08-15T12:00:00Z,40.15002,-83.02854,83.44,74.03,64.62,63.08,0.72,0.62,0.44,,,1014.49,5.0,3.42,220.0,3.56
Ohio,2000-12-28T12:00:00Z,41.721340000000005,-80.88494,19.77,17.065,14.36,12.0,0.81,1.0,0.09,0.0005,1.0,1021.35,1.0,5.12,315.0,4.56
Ohio,1981-11-01T12:00:00Z,40.36957,-80.77387,67.06,59.47,51.88,39.49,0.61,0.67,0.15,0.0,0.0,1028.34,3.0,8.07,147.0,2.69
Ohio,1977-06-01T12:00:00Z,40.38609,-82.69884,79.12,64.64,50.16,47.71,0.46,0.48,0.49,,,1007.62,8.0,9.83,267.0,14.24
Ohio,1993-09-15T12:00:00Z,39.921040000000005,-83.95184,70.17,59.995,49.82,56.51,0.74,0.86,0.98,0.01,1.0,1018.01,5.0,7.8,333.0,3.78
Ohio,1998-10-15T12:00:00Z,39.85461,-83.94906,64.64,56.035,47.43,41.33,0.73,0.26,0.85,0.0,0.0,1023.3,4.0,9.4,156.0,1.91
Ohio,2000-10-15T12:00:00Z,39.86096,-83.96562,72.85,62.3,51.75,51.51,0.66,0.83,0.58,0.0015,1.0,1018.96,3.0,9.09,195.0,4.11
Ohio,2000-11-24T12:00:00Z,39.89216,-83.96123,44.93,40.195,35.46,17.79,0.58,0.48,0.96,0.0,0.0,1024.33,2.0,10.0,85.0,5.82
Ohio,2001-02-24T12:00:00Z,40.77789,-81.25768000000001,38.3,39.835,41.37,20.53,0.64,0.67,0.04,0.0007,1.0,1027.3,4.0,8.54,121.0,9.19
Ohio,1978-06-01T12:00:00Z,39.785940000000004,-82.29162,86.68,75.155,63.63,60.04,0.7,0.37,0.87,,,1015.74,8.0,7.35,189.0,3.33
Ohio,1982-06-15T12:00:00Z,40.70386,-80.58332,80.96,73.41,65.86,52.7,0.56,0.53,0.78,0.0,0.0,1012.67,6.0,9.62,204.0,8.5
Ohio,1995-02-15T12:00:00Z,40.74065,-81.35575,42.38,37.36,32.34,27.43,0.78,1.0,0.49,0.0133,1.0,1014.44,3.0,5.52,168.0,9.42
Ohio,1998-05-24T12:00:00Z,41.2625,-84.38103000000001,69.89,62.69,55.49,52.28,0.77,0.7,0.96,0.0527,1.0,1012.67,8.0,8.68,84.0,6.24
Ohio,1997-05-01T12:00:00Z,40.274879999999996,-81.51749000000001,53.32,42.535,31.75,42.81,0.7,0.85,0.81,,,1004.39,4.0,10.0,284.0,14.21
Ohio,1978-07-04T12:00:00Z,39.408770000000004,-81.73172,77.04,71.555,66.07,62.68,0.76,1.0,0.97,,,1014.07,5.0,3.92,350.0,5.64
Ohio,2001-10-26T12:00:00Z,41.39803,-81.33974,40.08,38.97,37.86,32.37,0.75,1.0,0.33,0.0075,1.0,1012.37,2.0,8.4,260.0,23.94
Ohio,1978-01-01T12:00:00Z,40.4764,-82.80256999999999,35.6,24.635,13.67,24.44,0.79,0.94,0.73,0.0079,1.0,1008.61,1.0,3.21,239.0,8.69
Ohio,1980-08-15T12:00:00Z,41.473490000000005,-81.3726,75.4,66.995,58.59,63.7,0.77,0.91,0.15,0.0026,1.0,1015.11,5.0,9.0,359.0,6.63
Ohio,2002-05-26T12:00:00Z,38.73687,-83.39134,,,,,,,,,,,,,,
Ohio,1987-03-15T12:00:00Z,40.734120000000004,-84.06565,35.69,31.82,27.95,25.23,0.74,0.97,0.5,,,1022.88,4.0,6.96,59.0,16.29
Ohio,1991-09-15T12:00:00Z,40.82327,-82.32803,90.27,83.24,76.21,57.31,0.51,0.46,0.24,0.0,0.0,1017.59,6.0,6.83,221.0,9.95
Ohio,1997-07-03T12:00:00Z,40.59935,-82.23988,76.54,68.525,60.51,61.02,0.72,0.36,0.96,0.0,0.0,1006.01,7.0,9.86,262.0,10.84
Ohio,1962-06-06T12:00:00Z,41.30265,-81.30896,72.79,61.325,49.86,56.12,0.76,0.51,0.14,0.0,0.0,1014.94,9.0,6.64,24.0,7.2
Ohio,1998-05-25T12:00:00Z,38.79833,-82.54968000000001,76.05,68.145,60.24,64.14,0.83,0.32,0.99,0.0005,1.0,1013.04,10.0,6.87,248.0,4.89
Ohio,1998-09-03T12:00:00Z,38.79381,-82.55176999999999,86.09,72.59,59.09,56.34,0.65,0.15,0.4,0.0,0.0,1009.31,7.0,7.61,9.0,1.95
Ohio,1980-10-31T12:00:00Z,39.39935,-82.52238,,,,,,,,,,,,,,
Ohio,1984-07-04T12:00:00Z,39.460190000000004,-81.54855,79.83,75.785,71.74,63.32,0.68,0.9,0.2,,,1012.8,5.0,5.3,202.0,7.41
Ohio,1999-04-26T12:00:00Z,38.83859,-83.28128000000001,,,,,,,,,,,,,,
Ohio,1991-07-01T12:00:00Z,41.81835,-80.93665,80.0,,,32.02,0.21,0.57,0.64,,,,9.0,9.82,53.0,12.13
Ohio,1994-09-01T12:00:00Z,39.45789,-82.24257,,,,,,,,,,,,,,
Ohio,1980-06-01T12:00:00Z,40.76533,-80.55216999999999,77.86,71.38,64.9,61.14,0.82,0.58,0.59,0.0034,1.0,1014.24,7.0,4.6,188.0,4.93
Ohio,1971-06-30T12:00:00Z,40.6807,-80.57164,89.37,79.82,70.27,62.96,0.58,0.67,0.25,0.0,0.0,1017.12,6.0,8.16,215.0,7.67
Ohio,2002-05-16T12:00:00Z,39.28537,-81.85331,70.0,,,34.23,0.46,0.22,0.14,,,1020.4,9.0,10.0,224.0,7.21
Ohio,1978-07-01T12:00:00Z,40.679790000000004,-81.51075,71.86,66.37,60.88,54.02,0.64,0.96,0.88,0.0,0.0,1017.12,5.0,9.22,85.0,7.42
Ohio,2002-06-01T12:00:00Z,39.74961,-84.09158000000001,82.57,73.08,63.59,66.05,0.78,0.47,0.71,0.0026,1.0,1008.93,8.0,6.92,235.0,6.91
Ohio,1977-01-01T12:00:00Z,41.34728,-84.54476,,,,,,,,,,,,,,
Ohio,1997-06-01T12:00:00Z,39.89203,-83.00142,74.07,69.09,64.11,64.09,0.92,0.94,0.87,0.0436,1.0,1005.83,5.0,6.92,75.0,7.15
Ohio,1998-10-15T12:00:00Z,40.17699,-81.63656,63.88,51.565,39.25,42.29,0.74,0.49,0.85,,,1023.74,3.0,9.01,168.0,5.53
Ohio,2002-07-14T12:00:00Z,39.37509,-84.79429,83.0,72.46,61.92,63.67,0.77,0.4,0.15,0.0,0.0,1015.28,9.0,6.56,28.0,1.52
Ohio,2001-06-06T12:00:00Z,39.37215,-84.80138000000001,78.88,70.575,62.27,66.69,0.92,0.85,0.52,0.0325,1.0,1015.58,5.0,7.73,210.0,2.71
Ohio,1981-07-01T12:00:00Z,41.7164,-81.1438,,,,,,0.57,0.99,,,,9.0,7.53,102.0,8.25
Ohio,2002-07-18T12:00:00Z,40.6445,-83.6118,87.88,79.44,71.0,70.76,0.78,0.1,0.3,,,1014.41,9.0,3.82,249.0,4.98
Ohio,2002-08-04T12:00:00Z,41.5325,-81.1351,88.6,80.83,73.06,65.72,0.7,0.42,0.85,0.0002,0.58,1020.98,6.0,7.29,248.0,2.62
Ohio,1976-11-01T12:00:00Z,41.81902,-80.58163,42.36,35.875,29.39,24.67,0.62,0.34,0.34,0.0,0.0,1024.72,3.0,9.42,344.0,3.7
Ohio,1997-09-30T12:00:00Z,40.39103,-80.6937,63.05,57.68,52.31,48.74,0.65,0.76,0.97,0.0039,1.0,1002.11,4.0,10.0,261.0,10.75
Ohio,1988-12-31T12:00:00Z,40.2831,-80.78826,39.31,,,24.92,0.68,0.28,0.76,,,,2.0,8.91,17.0,2.04
Ohio,1968-08-01T12:00:00Z,40.00915,-82.67251999999999,77.91,69.34,60.77,66.17,0.81,0.97,0.25,0.1413,1.0,1016.45,5.0,6.98,279.0,1.94
Ohio,1972-08-01T12:00:00Z,41.1174,-80.9835,,,,63.65,0.77,0.7,0.72,0.0,0.0,1019.6,5.0,4.49,217.0,4.53
Ohio,1999-12-22T12:00:00Z,39.17257,-83.26393,,,,,,,,,,,,,,
Ohio,1977-05-18T12:00:00Z,39.70042,-84.62567,88.18,76.205,64.23,60.84,0.59,0.29,0.02,0.0,0.0,1018.73,9.0,5.15,254.0,9.64
Ohio,1998-09-01T12:00:00Z,40.612359999999995,-82.48699,76.17,68.405,60.64,53.92,0.73,0.22,0.33,0.0001,1.0,1014.55,8.0,9.95,228.0,2.14
Ohio,1990-10-01T12:00:00Z,38.83628,-83.12873,,,,,,,,,,,,,,
Ohio,1978-08-21T12:00:00Z,40.74451,-81.0758,77.44,68.44,59.44,52.84,0.64,0.17,0.62,0.0,0.0,1025.63,8.0,10.0,48.0,3.88
Ohio,2000-02-01T12:00:00Z,41.36755,-80.76735,26.89,18.95,11.01,16.44,0.76,1.0,0.88,0.0004,1.0,1015.37,2.0,5.23,267.0,11.09
Ohio,1971-08-01T12:00:00Z,39.38745,-81.67339,,,,,,,,,,,,,,
Ohio,1992-01-15T12:00:00Z,40.758720000000004,-81.19895,22.33,10.88,-0.57,11.45,0.78,0.73,0.34,0.0023,1.0,1013.14,2.0,7.43,231.0,8.34
Ohio,2004-06-25T12:00:00Z,38.79215,-82.93085,72.18,69.17,66.16,57.87,0.81,,0.25,,,,0.0,,11.0,0.82
Ohio,1998-10-01T12:00:00Z,41.23638,-81.62379,58.11,48.01,37.91,42.72,0.62,0.58,0.35,0.0001,1.0,1015.71,5.0,10.0,321.0,9.07
Ohio,1983-05-01T12:00:00Z,40.04792,-83.5556,63.92,59.42,54.92,57.56,0.94,0.99,0.64,,,1011.55,4.0,7.16,167.0,6.85
Ohio,2004-08-29T12:00:00Z,40.60787,-82.26236,79.69,71.58,63.47,66.67,0.89,0.73,0.48,0.0013,1.0,1013.32,6.0,5.68,266.0,2.53
Ohio,2000-05-01T12:00:00Z,39.10611,-83.0363,,,,,,,,,,,,,,
Ohio,1986-10-01T12:00:00Z,38.74899,-82.97854,,,,,,,,,,,,,,
Ohio,2003-05-11T12:00:00Z,39.64193,-82.1013,73.09,61.86,50.63,56.92,0.71,0.65,0.33,,,1002.81,9.0,9.08,231.0,13.07
Ohio,2003-05-01T12:00:00Z,41.03,-82.0101,79.2,64.785,50.37,58.97,0.76,0.42,0.01,0.0107,1.0,1010.18,8.0,7.48,206.0,7.31
Ohio,2001-07-16T12:00:00Z,40.68935,-80.57593,85.07,74.83,64.59,57.9,0.6,0.69,0.85,0.0,0.0,1018.45,5.0,10.0,217.0,2.15
Ohio,2003-07-26T12:00:00Z,39.90416,-81.98721,84.52,77.98,71.44,63.03,0.74,0.06,0.91,,,1023.28,9.0,6.01,214.0,4.16
Ohio,1986-06-01T12:00:00Z,39.49695,-84.45905,86.0,70.665,55.33,63.77,0.71,0.34,0.82,0.0,0.0,1009.7,8.0,4.89,238.0,5.0
